CIF,Account Number,Account Name,Branch Code,Branch Name,Sex,Age,Age_Group,Region,Product Type,Product Code,Opening Date,Last_Transaction_Date,Initial_Deposit,End Balance,Account_Tenure_Years,Days_Since_Last_Txn,ACTIVE_ACCOUNT,INOPERATIVE,DORMANT,Debit Freez,Credit Freez,RFM_Score,RFM_Segment,Segment_Label,CLV_Predicted,CLV_Tier,Churn_Probability,Churn_Risk_Band,Dormancy_Risk_Score,Dormancy_Risk_Band,Lookalike_Score
CIF01003186,ACC0002003186,Customer_3187,BR023,Branch_23,M,53,46-55,Oromia,Blatena Saving Account,PRD002,2025-09-01,2025-10-14,47948.74,116726.5,0.33,78,1,0,0,0,0,15,Champions,High-CLV Active,79491.67,Top-CLV,1.7627704068763752e-07,Low Risk,2.9520162389037032e-08,Safe,0.22820944512317567
CIF01003187,ACC0002003187,Customer_3188,BR013,Branch_13,M,31,26-35,SNNPR,Ahati Saving Account,PRD005,2025-02-19,2025-06-29,6175.89,4678.75,0.86,185,0,1,0,0,0,12,Champions,Low Engagement,28915.344,Low-CLV,6.277164406534133e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.016574504075815212
CIF01003188,ACC0002003188,Customer_3189,BR002,Branch_2,F,31,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2015-02-26,2021-05-14,11086.37,16056.28,10.84,1692,0,0,1,0,0,7,Mid Value,Dormant Risk,58034.16,High-CLV,0.9999997878503203,Critical Risk,2.952016236008268e-08,Safe,0.05276701736843017
CIF01003189,ACC0002003189,Customer_3190,BR026,Branch_26,F,52,46-55,Tigray,Ordinary Saving Account,PRD001,2017-01-21,2019-02-27,3351.45,4521.04,8.94,2499,0,0,1,1,0,6,Mid Value,Dormant Risk,39551.812,Mid-CLV,0.9999997054396628,Critical Risk,2.952016236008268e-08,Safe,0.006089180330080926
CIF01003190,ACC0002003190,Customer_3191,BR001,Branch_1,F,46,46-55,Oromia,Werazut Saving Account,PRD003,2022-02-14,2022-05-29,3363.75,6960.91,3.88,1312,0,0,1,0,0,8,Mid Value,Mid-Value Growth,26375.346,Low-CLV,0.9999999900699322,Critical Risk,2.952016236008268e-08,Safe,0.01912775426996801
CIF01003191,ACC0002003191,Customer_3192,BR021,Branch_21,F,36,36-45,Sidama,Hiruyan Saving Account,PRD008,2022-11-13,2025-06-30,33729.88,57909.89,3.13,184,0,1,0,0,0,15,Champions,Mid-Value Growth,70803.195,High-CLV,2.2686368248641532e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.16972859392204265
CIF01003192,ACC0002003192,Customer_3193,BR021,Branch_21,M,18,18-25,Addis Ababa,Janderebaw Saving Account,PRD012,2013-05-05,2022-11-14,28210.21,25923.8,12.66,1143,0,0,1,0,0,10,High Value,High-CLV Active,83740.375,Top-CLV,0.9999999286059804,Critical Risk,2.952016236008268e-08,Safe,0.05325903103913727
CIF01003193,ACC0002003193,Customer_3194,BR006,Branch_6,F,25,18-25,Sidama,Blatena Saving Account,PRD002,2017-10-25,2019-05-01,211206.92,109266.35,8.18,2436,0,0,1,0,0,9,High Value,Dormant Risk,93307.695,Top-CLV,0.9999998872803983,Critical Risk,2.952016236008268e-08,Safe,0.41835288383893116
CIF01003194,ACC0002003194,Customer_3195,BR023,Branch_23,F,22,18-25,Harari,Werazut Saving Account,PRD003,2016-02-25,2021-03-23,13891.57,26224.33,9.85,1744,0,0,1,0,0,8,Mid Value,Dormant Risk,59674.387,High-CLV,0.9999999038368369,Critical Risk,2.952016236008268e-08,Safe,0.0394064667767322
CIF01003195,ACC0002003195,Customer_3196,BR006,Branch_6,M,35,26-35,Somali,Equb Saving Account,PRD014,2021-01-24,2024-09-28,16869.66,38809.7,4.93,459,0,0,1,0,0,12,Champions,High-CLV Active,61487.242,High-CLV,0.9999984324977792,Critical Risk,2.952016236008268e-08,Safe,0.057550176254551604
CIF01003196,ACC0002003196,Customer_3197,BR007,Branch_7,F,28,26-35,Tigray,Ahadu Bereket Saving Account,PRD011,2022-05-14,2025-12-09,12527.49,60692.46,3.63,22,1,0,0,0,0,15,Champions,Champions,75549.66,High-CLV,6.851147233947528e-08,Low Risk,2.9520162389037032e-08,Safe,0.13782039416999536
CIF01003197,ACC0002003197,Customer_3198,BR025,Branch_25,M,54,46-55,SNNPR,Hiruyan Saving Account,PRD008,2016-11-26,2025-05-07,3105.51,6171.77,9.1,238,0,1,0,0,0,12,Champions,Low Engagement,69505.086,High-CLV,1.3381996924010142e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.05932903312757099
CIF01003198,ACC0002003198,Customer_3199,BR030,Branch_30,M,18,18-25,Amhara,Dekemezmur Saving Account,PRD004,2024-04-07,2024-05-19,32337.7,24359.94,1.73,591,0,0,1,0,0,12,Champions,High-CLV Active,41986.29,Mid-CLV,0.9999997410779413,Critical Risk,2.952016236008268e-08,Safe,0.012439794795667189
CIF01003199,ACC0002003199,Customer_3200,BR008,Branch_8,M,21,18-25,Addis Ababa,Werazut Saving Account,PRD003,2014-11-03,2024-01-04,10365.4,8440.94,11.16,727,0,0,1,0,0,10,High Value,Low Engagement,74668.96,High-CLV,0.9999996841293554,Critical Risk,2.952016236008268e-08,Safe,0.04100658713631847
CIF01003200,ACC0002003200,Customer_3201,BR028,Branch_28,M,37,36-45,Amhara,Tirufat Savings Account,PRD009,2022-02-06,2022-08-27,1550.94,493.13,3.9,1222,0,0,1,0,0,7,Mid Value,Low Engagement,23535.738,Low-CLV,0.9999999697120996,Critical Risk,2.952016236008268e-08,Safe,0.009832834267755953
CIF01003201,ACC0002003201,Customer_3202,BR028,Branch_28,F,41,36-45,Amhara,Ordinary Saving Account,PRD001,2017-01-26,2022-09-22,70331.48,47760.17,8.93,1196,0,0,1,0,0,10,High Value,Mid-Value Growth,71929.55,High-CLV,0.9999999282693193,Critical Risk,2.952016236008268e-08,Safe,0.0881171233730871
CIF01003202,ACC0002003202,Customer_3203,BR024,Branch_24,M,18,18-25,Addis Ababa,Abew Saving Account,PRD006,2011-09-10,2020-02-29,5643.55,2913.04,14.31,2132,0,0,1,0,0,5,Low Value,Cross-Sell Ready,59572.1,High-CLV,0.9999999357486514,Critical Risk,2.952016236008268e-08,Safe,0.0016147308781869767
CIF01003203,ACC0002003203,Customer_3204,BR005,Branch_5,F,18,18-25,SNNPR,Ordinary Saving Account,PRD001,2014-11-29,2025-02-23,21936.13,34500.55,11.09,311,0,1,0,0,0,12,Champions,Mid-Value Growth,92813.0,Top-CLV,9.60733529793492e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.08291157582915848
CIF01003204,ACC0002003204,Customer_3205,BR009,Branch_9,M,31,26-35,Addis Ababa,Special Saving Account,PRD007,2023-05-29,2024-12-01,23136.64,45419.12,2.59,395,0,0,1,0,0,12,Champions,High-CLV Active,53977.055,High-CLV,0.9999490058080711,Critical Risk,2.952016236008268e-08,Safe,0.05113096452923179
CIF01003205,ACC0002003205,Customer_3206,BR021,Branch_21,M,51,46-55,Amhara,Abew Saving Account,PRD006,2016-10-08,2021-04-13,18311.62,78447.86,9.23,1723,0,0,1,0,0,9,High Value,Champions,76736.46,High-CLV,0.9999999304042186,Critical Risk,2.952016236008268e-08,Safe,0.27357893045410897
CIF01003206,ACC0002003206,Customer_3207,BR030,Branch_30,M,57,56+,Oromia,Ordinary Saving Account,PRD001,2022-08-10,2024-08-30,2961.64,20866.92,3.39,488,0,0,1,0,0,11,High Value,Champions,40916.402,Mid-CLV,0.9999998002825775,Critical Risk,2.952016236008268e-08,Safe,0.05300152467688423
CIF01003207,ACC0002003207,Customer_3208,BR025,Branch_25,M,30,26-35,Dire Dawa,Dekemezmur Saving Account,PRD004,2020-11-03,2021-03-25,108474.47,139184.17,5.16,1742,0,0,1,0,0,9,High Value,High-CLV Active,98722.31,Top-CLV,0.9999996466079691,Critical Risk,2.952016236008268e-08,Safe,0.5188020964587973
CIF01003208,ACC0002003208,Customer_3209,BR013,Branch_13,F,32,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2016-08-11,2016-11-21,4478.28,3488.81,9.39,3327,0,0,1,0,0,3,Low Value,Dormant Risk,24839.838,Low-CLV,0.9999999728735435,Critical Risk,2.952016236008268e-08,Safe,0.0021489359780198034
CIF01003209,ACC0002003209,Customer_3210,BR008,Branch_8,F,24,18-25,Addis Ababa,Ahadu Bereket Saving Account,PRD011,2013-03-18,2022-08-11,335.53,293.27,12.79,1238,0,0,1,0,0,7,Mid Value,Dormant Risk,66650.484,High-CLV,0.9999997027743333,Critical Risk,2.952016236008268e-08,Safe,0.04791487897193589
CIF01003210,ACC0002003210,Customer_3211,BR029,Branch_29,M,42,36-45,Amhara,Agape Saving Account,PRD015,2021-07-24,2023-10-08,47705.49,34800.77,4.44,815,0,0,1,0,0,10,High Value,High-CLV Active,52175.98,Mid-CLV,0.999999993219717,Critical Risk,2.952016236008268e-08,Safe,0.022115916125531272
CIF01003211,ACC0002003211,Customer_3212,BR009,Branch_9,F,53,46-55,Oromia,Blatena Saving Account,PRD002,2020-10-29,2024-07-14,45419.13,204824.63,5.17,535,0,0,1,0,0,13,Champions,Champions,128344.1,Top-CLV,0.9999995292402515,Critical Risk,2.952016236008268e-08,Safe,0.9568155964965924
CIF01003212,ACC0002003212,Customer_3213,BR011,Branch_11,F,50,46-55,Addis Ababa,Ordinary Saving Account,PRD001,2015-01-07,2020-04-30,2225.53,466.66,10.98,2071,0,0,1,0,0,5,Low Value,Dormant Risk,46061.387,Mid-CLV,0.9999999557156696,Critical Risk,2.952016236008268e-08,Safe,0.0008772454517937804
CIF01003213,ACC0002003213,Customer_3214,BR029,Branch_29,F,34,26-35,Amhara,Equb Saving Account,PRD014,2011-03-07,2024-01-03,13247.6,38704.89,14.82,728,0,0,1,0,0,12,Champions,Champions,108090.83,Top-CLV,0.9999999033298479,Critical Risk,2.952016236008268e-08,Safe,0.34416376193681897
CIF01003214,ACC0002003214,Customer_3215,BR017,Branch_17,M,24,18-25,Harari,Prime Customer Deposit Account,PRD013,2016-03-25,2019-04-13,67511.28,42618.7,9.77,2454,0,0,1,0,0,8,Mid Value,Cross-Sell Ready,66042.0,High-CLV,0.9999999761589594,Critical Risk,2.952016236008268e-08,Safe,0.07355494817541179
CIF01003215,ACC0002003215,Customer_3216,BR008,Branch_8,M,35,26-35,Tigray,Ahadu Bereket Saving Account,PRD011,2010-01-10,2016-07-06,111068.55,97068.31,15.97,3465,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,120687.89,Top-CLV,0.9999999431263805,Critical Risk,2.952016236008268e-08,Safe,0.7368847300819984
CIF01003216,ACC0002003216,Customer_3217,BR001,Branch_1,F,51,46-55,Addis Ababa,Werazut Saving Account,PRD003,2022-05-13,2023-04-30,33480.69,7868.13,3.64,976,0,0,1,0,1,8,Mid Value,Mid-Value Growth,26278.88,Low-CLV,0.9999999783547995,Critical Risk,2.952016236008268e-08,Safe,0.008782932311325407
CIF01003217,ACC0002003217,Customer_3218,BR013,Branch_13,F,30,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2013-09-23,2015-07-05,46181.86,96118.88,12.27,3832,0,0,1,0,0,7,Mid Value,Dormant Risk,80740.55,Top-CLV,0.9999999788511231,Critical Risk,2.952016236008268e-08,Safe,0.5077278545991313
CIF01003218,ACC0002003218,Customer_3219,BR030,Branch_30,M,18,18-25,Amhara,Washera Saving Account,PRD017,2016-04-19,2017-06-10,39155.55,69646.34,9.7,3126,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,63021.117,High-CLV,0.9999999864936011,Critical Risk,2.952016236008268e-08,Safe,0.22423152176540667
CIF01003219,ACC0002003219,Customer_3220,BR013,Branch_13,F,30,26-35,SNNPR,Ahati Saving Account,PRD005,2013-03-28,2014-07-19,10875.28,6236.87,12.76,4183,0,0,1,0,0,4,Low Value,Dormant Risk,33463.367,Low-CLV,0.9999999360321555,Critical Risk,2.952016236008268e-08,Safe,0.004852956950719864
CIF01003220,ACC0002003220,Customer_3221,BR021,Branch_21,M,31,26-35,Afar,Werazut Saving Account,PRD003,2024-08-18,2024-10-06,2608.51,5602.98,1.37,451,0,0,1,0,0,10,High Value,Low Engagement,20700.47,Low-CLV,0.99999945738608,Critical Risk,2.952016236008268e-08,Safe,0.030940736393922582
CIF01003221,ACC0002003221,Customer_3222,BR008,Branch_8,F,18,18-25,Addis Ababa,Asrat Bekurat Saving Account,PRD010,2023-05-01,2024-04-02,9029.01,17278.11,2.67,638,0,0,1,0,0,11,High Value,Mid-Value Growth,35921.227,Low-CLV,0.9999907811250166,Critical Risk,2.952016236008268e-08,Safe,0.033124267558280705
CIF01003222,ACC0002003222,Customer_3223,BR024,Branch_24,M,37,36-45,Amhara,Hiruyan Saving Account,PRD008,2024-12-16,2025-06-03,72140.38,58002.46,1.04,211,0,1,0,0,0,15,Champions,High-CLV Active,65895.65,High-CLV,1.2629701225140573e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.126958828919342
CIF01003223,ACC0002003223,Customer_3224,BR024,Branch_24,F,41,36-45,Somali,Ordinary Saving Account,PRD001,2022-02-04,2025-03-11,71125.93,22942.69,3.9,295,0,1,0,0,0,14,Champions,Mid-Value Growth,62644.55,High-CLV,4.052712275251496e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.026561191692832452
CIF01003224,ACC0002003224,Customer_3225,BR019,Branch_19,M,57,56+,Addis Ababa,Couples Saving Deposit,PRD016,2011-12-21,2023-07-16,18126.8,17565.66,14.03,899,0,0,1,0,0,9,High Value,Low Engagement,85417.27,Top-CLV,0.9999999276104311,Critical Risk,2.952016236008268e-08,Safe,0.03850936190251511
CIF01003225,ACC0002003225,Customer_3226,BR024,Branch_24,M,19,18-25,Afar,Abew Saving Account,PRD006,2020-08-29,2023-06-12,8101.91,16728.27,5.34,933,0,0,1,0,0,9,High Value,High-CLV Active,42952.684,Mid-CLV,0.9999999259793301,Critical Risk,2.952016236008268e-08,Safe,0.03186463113154781
CIF01003226,ACC0002003226,Customer_3227,BR018,Branch_18,F,43,36-45,Oromia,Ordinary Saving Account,PRD001,2017-04-18,2022-06-15,180241.24,115044.4,8.7,1295,0,0,1,0,0,11,High Value,Mid-Value Growth,113215.17,Top-CLV,0.9999999404114155,Critical Risk,2.952016236008268e-08,Safe,0.6982363650362386
CIF01003227,ACC0002003227,Customer_3228,BR012,Branch_12,M,46,46-55,SNNPR,Ordinary Saving Account,PRD001,2021-04-19,2022-02-05,16091.0,34022.88,4.7,1425,0,0,1,0,0,10,High Value,High-CLV Active,47651.293,Mid-CLV,0.9999998442697189,Critical Risk,2.952016236008268e-08,Safe,0.04393270505553249
CIF01003228,ACC0002003228,Customer_3229,BR023,Branch_23,F,41,36-45,Oromia,Abew Saving Account,PRD006,2021-01-28,2022-05-13,34754.54,22918.25,4.92,1328,0,0,1,0,0,10,High Value,Mid-Value Growth,46302.176,Mid-CLV,0.9999999916272729,Critical Risk,2.952016236008268e-08,Safe,0.014190103005696036
CIF01003229,ACC0002003229,Customer_3230,BR026,Branch_26,F,22,18-25,Dire Dawa,Special Saving Account,PRD007,2020-08-09,2021-11-28,2186.8,2288.99,5.39,1494,0,0,1,0,0,5,Low Value,Dormant Risk,22790.65,Low-CLV,0.9999999738672587,Critical Risk,2.952016236008268e-08,Safe,0.004196020678621547
CIF01003230,ACC0002003230,Customer_3231,BR026,Branch_26,M,22,18-25,Harari,Ordinary Saving Account,PRD001,2020-01-14,2022-12-27,12282.58,8725.72,5.96,1100,0,0,1,0,0,8,Mid Value,Low Engagement,38306.086,Mid-CLV,0.9999999855721735,Critical Risk,2.952016236008268e-08,Safe,0.014606557538590534
CIF01003231,ACC0002003231,Customer_3232,BR007,Branch_7,M,36,36-45,Addis Ababa,Abew Saving Account,PRD006,2023-03-22,2024-03-09,68139.29,82719.0,2.78,662,0,0,1,0,0,13,Champions,High-CLV Active,72948.09,High-CLV,0.9999957150608391,Critical Risk,2.952016236008268e-08,Safe,0.20422234691078192
CIF01003232,ACC0002003232,Customer_3233,BR021,Branch_21,F,36,36-45,Tigray,Dekemezmur Saving Account,PRD004,2023-12-02,2024-05-09,1712.71,3098.2,2.08,601,0,0,1,1,0,9,High Value,Mid-Value Growth,26688.266,Low-CLV,0.9999994581065023,Critical Risk,2.952016236008268e-08,Safe,0.024344376738570334
CIF01003233,ACC0002003233,Customer_3234,BR001,Branch_1,F,28,26-35,Addis Ababa,Dekemezmur Saving Account,PRD004,2018-07-17,2022-02-14,12606.53,37064.65,7.46,1416,0,0,1,0,0,10,High Value,Champions,61281.484,High-CLV,0.9999999155873152,Critical Risk,2.952016236008268e-08,Safe,0.06666178436581567
CIF01003234,ACC0002003234,Customer_3235,BR018,Branch_18,F,50,46-55,Addis Ababa,Washera Saving Account,PRD017,2010-01-09,2011-12-01,24671.24,30896.8,15.98,5144,0,0,1,0,0,6,Mid Value,Dormant Risk,49169.145,Mid-CLV,0.9999999897319464,Critical Risk,2.952016236008268e-08,Safe,0.02699076957464546
CIF01003235,ACC0002003235,Customer_3236,BR018,Branch_18,M,30,26-35,Amhara,Blatena Saving Account,PRD002,2010-04-14,2023-06-24,113862.35,49389.74,15.72,921,0,0,1,0,0,10,High Value,Cross-Sell Ready,120912.77,Top-CLV,0.9999998244062771,Critical Risk,2.952016236008268e-08,Safe,0.6569619755710131
CIF01003236,ACC0002003236,Customer_3237,BR011,Branch_11,F,18,18-25,Amhara,Equb Saving Account,PRD014,2010-07-20,2022-04-03,57757.87,93270.56,15.45,1368,0,0,1,0,0,11,High Value,Dormant Risk,128109.07,Top-CLV,0.999999974401862,Critical Risk,2.952016236008268e-08,Safe,0.8644499352723701
CIF01003237,ACC0002003237,Customer_3238,BR030,Branch_30,F,32,26-35,Oromia,Werazut Saving Account,PRD003,2023-10-24,2025-12-25,169350.85,156534.35,2.19,6,1,0,0,0,0,15,Champions,Mid-Value Growth,121687.01,Top-CLV,2.5363178149496283e-08,Low Risk,2.9520162389037032e-08,Safe,0.8421141727340365
CIF01003238,ACC0002003238,Customer_3239,BR027,Branch_27,F,40,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2017-04-16,2019-08-19,46524.79,42453.2,8.71,2326,0,0,1,0,0,8,Mid Value,Dormant Risk,55358.254,High-CLV,0.9999999864079567,Critical Risk,2.952016236008268e-08,Safe,0.04051292115802154
CIF01003239,ACC0002003239,Customer_3240,BR002,Branch_2,M,39,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2017-07-11,2022-08-09,50738.18,59749.49,8.47,1240,0,0,1,0,0,11,High Value,High-CLV Active,80630.7,Top-CLV,0.999999958594142,Critical Risk,2.952016236008268e-08,Safe,0.15454930070942274
CIF01003240,ACC0002003240,Customer_3241,BR007,Branch_7,M,39,36-45,Addis Ababa,Couples Saving Deposit,PRD016,2014-07-13,2023-11-05,3187.53,4927.18,11.47,787,0,0,1,0,0,8,Mid Value,Low Engagement,71221.97,High-CLV,0.9999997695813161,Critical Risk,2.952016236008268e-08,Safe,0.05672882046383514
CIF01003241,ACC0002003241,Customer_3242,BR007,Branch_7,F,52,46-55,Addis Ababa,Ordinary Saving Account,PRD001,2024-11-07,2025-04-19,3052.78,2632.44,1.15,256,0,1,0,0,0,11,High Value,Mid-Value Growth,25941.084,Low-CLV,4.335251091936193e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.009844045267286428
CIF01003242,ACC0002003242,Customer_3243,BR027,Branch_27,F,21,18-25,Addis Ababa,Ordinary Saving Account,PRD001,2013-11-01,2025-03-15,166195.12,260274.48,12.16,291,0,1,0,0,0,15,Champions,Mid-Value Growth,199891.83,Top-CLV,1.784540052947304e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.9724815498707403
CIF01003243,ACC0002003243,Customer_3244,BR016,Branch_16,M,29,26-35,Sidama,Werazut Saving Account,PRD003,2024-04-14,2024-08-06,6766.81,9534.11,1.71,512,0,0,1,0,0,11,High Value,Low Engagement,28113.785,Low-CLV,0.9999944477659445,Critical Risk,2.952016236008268e-08,Safe,0.023754778655513027
CIF01003244,ACC0002003244,Customer_3245,BR022,Branch_22,F,53,46-55,Addis Ababa,Special Saving Account,PRD007,2020-09-19,2021-08-15,5926.75,9285.85,5.28,1599,0,0,1,0,0,6,Mid Value,Dormant Risk,26621.996,Low-CLV,0.9999999556626196,Critical Risk,2.952016236008268e-08,Safe,0.0024788518879187687
CIF01003245,ACC0002003245,Customer_3246,BR025,Branch_25,M,18,18-25,Harari,Werazut Saving Account,PRD003,2016-05-22,2021-04-20,419.32,785.68,9.61,1716,0,0,1,0,0,5,Low Value,Cross-Sell Ready,40684.305,Mid-CLV,0.9999999743109156,Critical Risk,2.952016236008268e-08,Safe,0.002057385325578611
CIF01003246,ACC0002003246,Customer_3247,BR024,Branch_24,M,34,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2020-08-02,2022-07-04,65535.36,19275.25,5.41,1276,0,0,1,0,0,9,High Value,Low Engagement,46661.66,Mid-CLV,0.9999999695134199,Critical Risk,2.952016236008268e-08,Safe,0.02717097750236239
CIF01003247,ACC0002003247,Customer_3248,BR003,Branch_3,M,49,46-55,Amhara,Ahati Saving Account,PRD005,2024-12-04,2025-08-01,2493.55,2177.22,1.07,152,1,0,0,0,0,11,High Value,Low Engagement,25125.053,Low-CLV,5.172412121292988e-07,Low Risk,2.9520162389037032e-08,Safe,0.010082159209787849
CIF01003248,ACC0002003248,Customer_3249,BR005,Branch_5,M,49,46-55,Addis Ababa,Equb Saving Account,PRD014,2011-01-19,2023-10-19,3903.24,3936.07,14.95,804,0,0,1,1,0,8,Mid Value,Low Engagement,88123.055,Top-CLV,0.9999998220585938,Critical Risk,2.952016236008268e-08,Safe,0.04972419374137001
CIF01003249,ACC0002003249,Customer_3250,BR012,Branch_12,M,42,36-45,Addis Ababa,Equb Saving Account,PRD014,2010-12-09,2015-11-11,68973.06,65646.48,15.06,3703,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,83569.555,Top-CLV,0.9999999466079179,Critical Risk,2.952016236008268e-08,Safe,0.33392707972342006
CIF01003250,ACC0002003250,Customer_3251,BR011,Branch_11,M,43,36-45,Amhara,Sitota Saving Deposit,PRD018,2012-09-29,2022-07-23,486.31,319.63,13.25,1257,0,0,1,0,0,7,Mid Value,Low Engagement,68270.09,High-CLV,0.9999996590841914,Critical Risk,2.952016236008268e-08,Safe,0.05964996849984126
CIF01003251,ACC0002003251,Customer_3252,BR023,Branch_23,M,22,18-25,Oromia,Werazut Saving Account,PRD003,2020-08-05,2022-05-06,102549.36,76621.08,5.4,1335,0,0,1,0,0,11,High Value,High-CLV Active,75272.125,High-CLV,0.9999999605229772,Critical Risk,2.952016236008268e-08,Safe,0.20673744605304922
CIF01003252,ACC0002003252,Customer_3253,BR005,Branch_5,F,51,46-55,Oromia,Ordinary Saving Account,PRD001,2018-05-22,2018-09-21,3851.19,5818.94,7.61,2658,0,0,1,0,0,4,Low Value,Dormant Risk,26102.203,Low-CLV,0.9999999931045704,Critical Risk,2.952016236008268e-08,Safe,0.007446273168906874
CIF01003253,ACC0002003253,Customer_3254,BR012,Branch_12,F,20,18-25,Oromia,Ordinary Saving Account,PRD001,2020-11-25,2025-02-15,10717.57,15617.3,5.1,319,0,1,0,0,0,11,High Value,Mid-Value Growth,52920.312,Mid-CLV,8.053074171581683e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.04381045668474118
CIF01003254,ACC0002003254,Customer_3255,BR008,Branch_8,F,21,18-25,Tigray,Prime Customer Deposit Account,PRD013,2016-06-20,2021-06-14,4172.33,4702.06,9.53,1661,0,0,1,1,0,6,Mid Value,Dormant Risk,50412.906,Mid-CLV,0.999999868772293,Critical Risk,2.952016236008268e-08,Safe,0.007121057137104526
CIF01003255,ACC0002003255,Customer_3256,BR006,Branch_6,M,39,36-45,Oromia,Tirufat Savings Account,PRD009,2023-06-10,2025-02-16,1817.32,1099.61,2.56,318,0,1,0,0,0,9,High Value,Low Engagement,29373.785,Low-CLV,1.5363445441512782e-06,Low Risk,0.9999997404758517,High Dormancy Risk,0.013636402083246301
CIF01003256,ACC0002003256,Customer_3257,BR006,Branch_6,F,29,26-35,Addis Ababa,Special Saving Account,PRD007,2017-07-01,2020-09-02,4279.89,7922.11,8.5,1946,0,0,1,0,0,6,Mid Value,Dormant Risk,39326.2,Mid-CLV,0.9999999023329527,Critical Risk,2.952016236008268e-08,Safe,0.0031819347405036493
CIF01003257,ACC0002003257,Customer_3258,BR006,Branch_6,M,37,36-45,Addis Ababa,Ahati Saving Account,PRD005,2017-07-17,2021-05-08,3862.49,6846.6,8.46,1698,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,40478.254,Mid-CLV,0.9999999859848279,Critical Risk,2.952016236008268e-08,Safe,0.0026203425607148525
CIF01003258,ACC0002003258,Customer_3259,BR017,Branch_17,F,40,36-45,Amhara,Dekemezmur Saving Account,PRD004,2017-09-14,2024-07-02,2108.09,4541.39,8.3,547,0,0,1,0,0,10,High Value,Mid-Value Growth,62345.816,High-CLV,0.9999994211633065,Critical Risk,2.952016236008268e-08,Safe,0.05075195081693174
CIF01003259,ACC0002003259,Customer_3260,BR013,Branch_13,F,56,56+,Somali,Ahati Saving Account,PRD005,2013-11-06,2020-08-16,135095.38,93411.27,12.15,1963,0,0,1,0,0,9,High Value,Dormant Risk,107397.25,Top-CLV,0.999999775454947,Critical Risk,2.952016236008268e-08,Safe,0.4765802536038633
